totalScreenTime,socialMediaTime,gamingTime,entertainmentTime,educationTime,productivityTime,numberOfSessions,averageSessionDuration,lateNightUsage,earlyMorningUsage,sevenDayAverage,usageChangePercentage,socialMediaPercentage,gamingPercentage,productivePercentage,riskScore,riskLevel
331.8,158.9,50.9,95.1,28.5,18.0,45,7.4,99,17,301.7,77.6,47.9,15.3,14.0,78,HIGH
148.0,36.7,0.0,13.2,5.0,8.6,5,29.6,3,4,137.4,-19.5,24.8,0.0,9.2,9,LOW
489.9,179.4,92.1,173.2,3.8,11.7,113,4.3,87,20,474.6,54.7,36.6,18.8,3.2,82,CRITICAL
225.7,56.0,19.1,33.2,53.2,15.6,43,5.2,12,18,237.3,-4.7,24.8,8.5,30.5,59,MODERATE
134.7,9.4,13.2,3.2,45.7,25.2,24,5.6,4,0,142.2,-6.8,7.0,9.8,52.6,17,LOW
207.5,78.7,14.7,77.1,16.8,0.0,42,4.9,42,16,177.7,18.5,37.9,7.1,8.1,49,MODERATE
339.0,126.7,37.9,93.3,15.9,24.2,51,6.6,51,17,301.2,15.2,37.4,11.2,11.8,77,HIGH
363.2,168.0,56.2,133.1,0.0,18.6,64,5.7,53,13,300.2,17.8,46.3,15.5,5.1,66,HIGH
53.1,3.8,15.9,21.3,35.0,28.1,34,1.6,2,0,54.9,-7.1,7.2,30.0,118.7,29,LOW
104.4,23.4,0.0,28.8,41.2,5.0,16,6.5,20,0,97.4,-26.4,22.4,0.0,44.2,24,LOW
511.5,209.5,68.3,58.0,21.7,3.8,79,6.5,110,28,444.6,69.0,41.0,13.4,5.0,95,CRITICAL
219.3,77.9,42.9,39.7,49.4,20.6,54,4.1,17,4,229.2,11.6,35.5,19.6,31.9,37,MODERATE
385.1,142.0,118.1,85.4,14.1,18.9,49,7.9,58,24,374.3,31.5,36.9,30.7,8.6,70,HIGH
248.2,69.3,50.4,45.2,45.8,31.0,42,5.9,21,4,225.1,14.1,27.9,20.3,30.9,57,MODERATE
230.1,56.6,33.7,34.8,26.8,10.5,46,5.0,34,5,260.7,28.1,24.6,14.7,16.2,51,MODERATE
249.5,61.4,35.9,39.4,25.9,30.6,48,5.2,14,5,240.4,-6.0,24.6,14.4,22.6,42,MODERATE
546.2,187.0,100.6,200.4,11.3,10.4,85,6.4,114,53,539.9,30.8,34.2,18.4,4.0,81,CRITICAL
250.8,37.7,62.2,52.6,32.4,49.2,58,4.3,29,15,239.8,16.1,15.0,24.8,32.6,59,MODERATE
110.9,38.3,19.1,17.1,35.1,42.8,18,6.2,3,0,119.0,-26.1,34.6,17.2,70.3,29,LOW
487.9,265.5,133.0,101.8,3.0,0.0,109,4.5,166,10,508.0,18.7,54.4,27.3,0.6,84,CRITICAL
82.1,32.9,24.6,32.9,12.8,6.2,23,3.6,1,8,82.7,-10.4,40.0,30.0,23.0,26,LOW
76.0,27.8,1.7,12.1,5.0,31.0,17,4.5,11,0,70.0,-1.0,36.6,2.3,47.4,28,LOW
67.3,10.6,20.2,26.9,23.9,32.0,22,3.1,7,1,68.2,-0.4,15.8,30.0,83.1,18,LOW
153.2,61.8,40.9,61.3,0.0,8.1,35,4.4,21,10,136.8,2.8,40.3,26.7,5.3,50,MODERATE
69.8,27.0,0.0,25.8,34.9,29.0,16,4.4,0,6,63.1,17.1,38.7,0.0,91.5,29,LOW
98.7,22.9,15.9,19.8,63.8,5.0,5,19.7,0,6,106.5,-4.5,23.2,16.1,69.6,24,LOW
199.2,67.4,36.6,30.4,33.7,6.4,30,6.6,29,3,205.9,14.7,33.9,18.4,20.1,43,MODERATE
100.6,10.6,25.8,22.5,28.0,19.9,15,6.7,20,6,98.7,5.7,10.6,25.7,47.6,12,LOW
116.9,23.1,24.4,17.3,36.3,19.2,35,3.3,2,12,105.3,11.1,19.8,20.9,47.5,9,LOW
102.2,28.1,13.7,29.7,36.9,5.0,30,3.4,6,0,106.1,-13.1,27.5,13.4,41.0,15,LOW
167.3,25.6,39.1,54.9,19.2,16.3,32,5.2,11,17,148.1,-16.2,15.3,23.3,21.2,42,MODERATE
97.4,21.0,16.4,26.2,31.4,20.5,31,3.1,1,7,106.8,8.7,21.5,16.8,53.2,8,LOW
95.8,33.3,25.9,28.3,29.1,8.0,19,5.0,0,2,89.7,-11.8,34.7,27.0,38.8,20,LOW
348.6,126.0,17.0,43.3,39.7,20.5,71,4.9,59,19,340.4,8.5,36.1,4.9,17.2,79,HIGH
205.4,73.3,44.4,82.2,37.0,42.3,42,4.9,42,30,236.0,14.6,35.7,21.6,38.6,40,MODERATE
187.6,48.1,57.3,35.7,11.1,17.7,38,4.9,40,19,167.1,25.7,25.6,30.5,15.3,36,MODERATE
376.1,145.2,38.6,123.4,21.4,10.9,47,8.0,39,16,385.7,60.4,38.6,10.3,8.6,69,HIGH
230.6,33.5,18.9,76.7,0.0,22.9,56,4.1,20,8,233.5,7.3,14.5,8.2,9.9,32,MODERATE
433.2,284.5,104.4,178.1,2.8,0.0,97,4.5,145,41,417.2,-0.4,65.7,24.1,0.6,85,CRITICAL
381.4,128.8,53.9,75.7,30.5,4.3,75,5.1,55,16,409.9,62.0,33.8,14.1,9.1,69,HIGH
219.3,67.7,14.7,20.1,28.8,26.2,42,5.2,30,10,233.5,15.1,30.9,6.7,25.1,45,MODERATE
385.0,142.6,53.8,75.8,16.8,3.1,52,7.4,79,16,410.2,18.6,37.0,14.0,5.2,76,HIGH
248.6,62.5,14.1,41.8,23.0,46.4,56,4.4,23,1,284.8,-17.1,25.1,5.7,27.9,46,MODERATE
231.4,27.8,22.3,41.6,12.4,0.0,38,6.1,30,22,249.4,-4.9,12.0,9.6,5.4,54,MODERATE
224.8,55.6,23.9,10.0,39.0,44.5,31,7.3,3,18,213.5,-24.6,24.7,10.6,37.1,52,MODERATE
159.5,50.8,49.7,63.8,10.9,35.7,20,8.0,20,20,179.5,-4.9,31.9,31.2,29.2,57,MODERATE
99.0,38.9,8.9,7.9,28.8,5.0,17,5.8,1,6,98.0,19.1,39.3,9.0,34.2,16,LOW
493.6,296.1,92.7,70.5,6.2,5.8,108,4.6,111,38,432.8,8.2,60.0,18.8,2.5,87,CRITICAL
344.1,159.5,102.6,101.8,14.7,16.7,81,4.2,83,19,358.1,16.8,46.4,29.8,9.1,72,HIGH
301.8,138.9,77.7,55.6,7.8,15.9,52,5.8,77,5,325.8,20.0,46.0,25.7,7.9,66,HIGH
357.4,183.2,51.7,123.6,32.5,32.7,68,5.3,39,24,365.1,-19.3,51.3,14.5,18.2,63,HIGH
58.1,23.3,10.5,13.1,41.4,42.9,15,3.9,3,6,58.0,-0.3,40.0,18.0,144.9,29,LOW
208.2,69.8,42.2,48.6,26.5,24.1,35,5.9,25,10,195.8,8.3,33.5,20.3,24.3,53,MODERATE
112.9,45.2,33.9,11.8,49.4,24.6,23,4.9,0,0,110.9,9.9,40.0,30.0,65.5,29,LOW
335.1,160.9,85.4,92.7,24.8,23.8,68,4.9,44,5,351.9,6.0,48.0,25.5,14.5,70,HIGH
339.3,173.2,87.6,67.7,40.5,11.3,88,3.9,88,37,336.2,21.8,51.1,25.8,15.3,70,HIGH
514.6,169.2,190.2,137.3,9.3,14.3,83,6.2,84,30,518.1,31.2,32.9,37.0,4.6,81,CRITICAL
92.6,28.1,20.4,5.0,46.5,5.0,14,6.6,6,4,93.8,-22.3,30.4,22.0,55.6,17,LOW
315.3,149.4,94.2,20.0,4.7,14.6,68,4.6,63,28,276.4,28.5,47.4,29.9,6.1,73,HIGH
314.0,127.4,30.2,63.1,11.4,21.8,76,4.1,70,17,275.0,12.2,40.6,9.6,10.6,66,HIGH
169.3,57.6,59.2,28.0,26.9,17.0,35,4.8,24,23,183.9,13.2,34.0,35.0,25.9,32,MODERATE
218.5,72.5,39.9,44.0,52.7,5.3,54,4.0,31,17,204.8,25.1,33.2,18.3,26.5,45,MODERATE
330.3,176.0,45.9,21.0,33.1,13.6,51,6.5,49,37,268.5,3.5,53.3,13.9,14.1,68,HIGH
185.9,93.0,30.4,10.0,48.2,20.4,20,9.3,18,16,181.5,12.3,50.0,16.4,36.9,50,MODERATE
558.1,309.8,73.2,175.1,0.0,14.9,92,6.1,179,25,505.8,20.3,55.5,13.1,2.7,89,CRITICAL
114.6,30.1,5.3,19.4,24.9,6.1,32,3.6,4,9,103.4,2.5,26.3,4.6,27.1,7,LOW
237.7,54.0,3.2,56.7,15.9,4.2,26,9.1,29,13,267.7,19.1,22.7,1.3,8.4,33,MODERATE
536.9,200.3,109.3,192.6,24.3,5.6,94,5.7,103,10,520.8,53.9,37.3,20.4,5.6,91,CRITICAL
162.2,74.0,4.2,35.7,24.5,13.4,37,4.4,34,6,158.6,14.8,45.6,2.6,23.4,35,MODERATE
79.8,23.3,0.0,31.9,5.0,24.5,21,3.8,12,1,72.3,8.6,29.2,0.0,36.9,14,LOW
98.9,19.5,5.3,16.3,23.3,32.8,22,4.5,2,8,96.4,16.5,19.7,5.4,56.8,8,LOW
174.6,63.7,61.1,36.6,11.4,22.7,33,5.3,5,13,180.2,-7.8,36.5,35.0,19.6,33,MODERATE
50.5,20.2,15.2,19.3,29.2,6.5,39,1.3,0,5,54.3,1.3,40.0,30.0,70.6,22,LOW
376.6,162.4,63.4,102.9,24.1,8.4,53,7.1,67,29,398.4,54.1,43.1,16.8,8.6,63,HIGH
150.0,60.2,34.3,60.0,30.7,0.3,47,3.2,12,2,170.5,-10.0,40.1,22.9,20.7,53,MODERATE
164.0,30.2,47.1,10.0,15.3,0.0,36,4.6,27,12,154.4,48.1,18.4,28.7,9.4,52,MODERATE
466.0,319.5,108.5,171.5,0.0,3.0,111,4.2,117,16,484.8,-18.0,68.6,23.3,0.6,95,CRITICAL
319.5,144.2,60.7,74.9,20.0,24.1,70,4.6,89,22,351.2,-0.3,45.1,19.0,13.8,62,HIGH
201.3,99.2,42.7,80.5,49.0,50.5,29,6.9,29,8,198.1,-24.9,49.3,21.2,49.5,53,MODERATE
239.8,66.3,26.6,41.4,3.8,22.3,50,4.8,26,24,264.5,0.3,27.7,11.1,10.9,51,MODERATE
107.7,43.1,3.7,30.0,25.5,23.0,19,5.7,9,5,105.1,-1.2,40.0,3.4,45.0,26,LOW
430.0,157.9,185.1,133.1,5.8,0.0,96,4.5,159,65,458.9,75.3,36.7,43.1,1.3,96,CRITICAL
200.9,77.4,0.0,45.1,23.1,9.1,35,5.7,15,11,218.8,-19.6,38.5,0.0,16.0,47,MODERATE
51.3,20.5,15.4,20.5,27.1,13.5,16,3.2,1,4,46.3,7.4,40.0,30.0,79.0,16,LOW
453.7,267.3,121.6,145.4,0.7,0.0,81,5.6,139,59,393.6,2.3,58.9,26.8,0.1,88,CRITICAL
265.9,67.5,54.8,38.0,47.8,40.9,54,4.9,23,6,288.0,-20.1,25.4,20.6,33.4,45,MODERATE
184.4,70.9,47.9,63.2,15.6,31.5,33,5.6,4,4,201.3,-8.5,38.5,26.0,25.5,49,MODERATE
167.5,76.6,6.7,48.0,23.3,43.3,37,4.5,35,7,164.5,23.0,45.8,4.0,39.7,49,MODERATE
77.4,31.0,16.8,9.5,16.2,35.7,27,2.9,5,0,84.5,-9.9,40.0,21.7,67.1,28,LOW
91.5,20.5,27.5,30.9,31.2,17.2,16,5.7,1,4,92.1,-18.8,22.4,30.0,52.9,8,LOW
112.9,23.5,22.4,14.6,36.7,32.5,17,6.6,1,6,122.7,-14.9,20.8,19.9,61.3,22,LOW
204.6,50.7,28.5,81.8,16.3,20.8,37,5.5,19,9,210.4,10.0,24.8,13.9,18.1,41,MODERATE
253.7,108.3,36.1,56.0,23.1,38.2,27,9.4,0,5,261.2,-21.2,42.7,14.2,24.2,48,MODERATE
306.8,159.6,64.1,78.1,15.3,13.8,70,4.4,44,9,259.5,10.1,52.0,20.9,9.5,68,HIGH
77.2,30.9,23.2,30.9,6.3,5.0,25,3.1,0,6,71.1,7.8,40.0,30.0,14.7,15,LOW
480.7,217.1,95.3,121.0,0.0,6.6,127,3.8,86,13,527.7,-3.2,45.2,19.8,1.4,93,CRITICAL
78.0,31.2,23.4,31.2,12.2,25.7,25,3.1,1,2,71.3,-9.3,40.0,30.0,48.6,28,LOW
223.9,63.3,65.3,69.7,44.4,36.4,26,8.6,29,15,240.2,15.9,28.3,29.2,36.1,59,MODERATE
394.8,175.7,96.1,22.7,38.1,10.3,60,6.6,50,29,383.7,14.0,44.5,24.3,12.3,79,HIGH
115.4,30.1,23.1,21.4,28.4,17.0,9,12.8,0,12,112.8,-7.9,26.0,20.0,39.4,13,LOW
91.0,21.4,15.0,11.8,24.3,35.3,26,3.5,4,4,87.1,4.8,23.5,16.4,65.4,26,LOW
198.3,47.2,25.7,40.6,40.8,18.9,32,6.2,17,5,226.3,-11.8,23.8,13.0,30.1,37,MODERATE
81.5,15.4,11.0,14.6,34.2,5.0,11,7.4,7,6,86.1,-9.4,18.9,13.5,48.1,28,LOW
185.1,76.8,28.1,40.9,49.1,44.4,38,4.9,14,5,161.7,17.5,41.5,15.2,50.5,39,MODERATE
382.9,129.3,45.7,100.5,24.4,6.1,55,7.0,96,10,363.4,38.6,33.8,11.9,8.0,62,HIGH
323.7,194.2,77.4,135.4,22.2,15.5,88,3.7,71,21,333.4,-8.4,60.0,23.9,11.7,79,HIGH
82.4,28.2,17.9,17.2,13.2,11.7,12,6.9,0,0,81.7,8.2,34.2,21.8,30.3,21,LOW
266.7,65.2,42.7,25.4,62.0,20.0,38,7.0,17,6,244.8,-8.1,24.5,16.0,30.7,43,MODERATE
214.7,66.4,25.2,61.5,2.1,17.0,36,6.0,2,23,234.9,-19.5,30.9,11.7,8.9,40,MODERATE
494.4,198.8,40.0,122.9,13.0,6.2,82,6.0,168,40,420.7,60.8,40.2,8.1,3.9,87,CRITICAL
309.0,158.9,15.0,87.4,3.1,17.0,50,6.2,65,25,254.5,51.1,51.4,4.9,6.5,78,HIGH
85.7,8.8,7.9,26.3,29.8,22.0,12,7.1,3,4,83.1,17.1,10.3,9.2,60.5,22,LOW
74.5,19.9,12.4,17.7,41.8,35.3,18,4.1,4,10,81.6,10.9,26.7,16.7,103.5,7,LOW
197.5,92.4,36.3,79.0,41.1,15.3,42,4.7,11,6,209.7,85.6,46.8,18.4,28.6,52,MODERATE
150.0,66.5,51.1,34.6,45.3,25.9,40,3.8,31,7,149.1,-0.2,44.3,34.1,47.5,58,MODERATE
250.1,49.5,22.5,41.8,56.8,22.5,26,9.6,15,18,281.8,17.4,19.8,9.0,31.7,42,MODERATE
458.0,297.6,54.6,147.2,2.9,1.3,85,5.4,146,12,421.9,35.2,65.0,11.9,0.9,85,CRITICAL
59.8,23.9,17.9,12.1,11.0,18.6,33,1.8,1,4,59.5,6.6,40.0,30.0,49.5,27,LOW
233.5,65.6,19.2,29.0,53.0,46.5,43,5.4,15,22,255.1,-7.5,28.1,8.2,42.6,47,MODERATE
79.8,19.0,23.9,26.5,12.4,13.2,16,5.0,2,13,82.2,-3.9,23.8,30.0,32.1,20,LOW
356.1,145.5,83.5,49.7,27.2,0.4,48,7.4,101,7,352.3,-25.1,40.8,23.4,7.7,69,HIGH
324.2,110.5,89.8,27.0,23.6,26.4,76,4.3,57,7,294.5,30.9,34.1,27.7,15.4,76,HIGH
226.4,57.8,8.9,41.0,26.5,40.7,45,5.0,41,21,232.1,-3.2,25.5,3.9,29.7,42,MODERATE
105.5,40.7,21.1,0.0,44.6,21.6,19,5.6,7,6,97.1,-7.1,38.5,20.0,62.7,5,LOW
206.0,49.5,51.9,46.5,27.4,13.8,26,7.9,37,16,232.8,-24.2,24.0,25.2,20.0,32,MODERATE
219.3,75.9,19.5,43.6,27.7,16.7,65,3.4,12,20,221.6,-2.1,34.6,8.9,20.2,35,MODERATE
382.3,138.3,63.2,35.2,44.9,40.0,56,6.8,89,19,379.0,53.3,36.2,16.5,22.2,79,HIGH
317.1,132.2,116.9,70.3,22.9,20.7,91,3.5,53,17,318.0,15.7,41.7,36.9,13.8,73,HIGH
49.2,19.7,14.8,19.7,8.3,34.7,33,1.5,6,5,45.3,-19.2,40.0,30.0,87.3,14,LOW
42.0,16.8,9.8,16.8,44.7,43.1,20,2.1,4,6,41.0,23.0,40.0,23.4,209.3,13,LOW
75.6,23.5,11.3,25.9,8.9,14.9,5,15.1,2,13,76.5,1.5,31.1,14.9,31.5,28,LOW
203.0,58.2,14.2,37.6,0.0,16.1,41,5.0,28,9,202.8,11.3,28.6,7.0,8.0,41,MODERATE
336.0,163.1,66.8,20.0,35.7,38.7,65,5.2,47,35,280.1,59.6,48.5,19.9,22.1,65,HIGH
383.5,140.7,43.2,96.8,24.5,14.9,62,6.2,46,27,336.2,10.1,36.7,11.3,10.3,68,HIGH
78.1,23.3,7.1,16.3,5.0,22.6,20,3.9,7,0,81.4,-19.3,29.8,9.1,35.3,10,LOW
508.4,302.8,40.0,108.5,15.4,0.0,93,5.5,85,17,472.1,17.9,59.6,7.9,3.0,86,CRITICAL
341.7,155.5,99.5,35.1,24.9,9.7,65,5.3,55,24,339.5,30.1,45.5,29.1,10.1,77,HIGH
166.3,82.4,25.6,48.8,7.4,13.9,51,3.3,45,0,148.3,1.4,49.5,15.4,12.8,52,MODERATE
472.5,277.8,97.6,61.2,22.4,2.5,108,4.4,139,37,480.5,37.3,58.8,20.7,5.3,88,CRITICAL
203.9,63.9,27.4,46.8,29.4,12.4,62,3.3,4,17,206.0,3.2,31.3,13.4,20.5,51,MODERATE
84.0,26.6,25.2,2.8,42.4,20.1,12,7.0,0,7,86.4,0.8,31.6,30.0,74.5,28,LOW
557.8,230.7,167.2,140.8,22.9,12.9,113,4.9,120,65,547.3,30.8,41.4,30.0,6.4,86,CRITICAL
430.0,244.1,168.1,172.0,0.0,4.7,112,3.8,103,33,398.5,10.1,56.8,39.1,1.1,85,CRITICAL
330.6,85.2,53.0,96.5,30.2,13.3,87,3.8,64,6,281.0,-18.4,25.8,16.0,13.2,78,HIGH
409.8,118.5,127.3,111.0,36.4,21.1,85,4.8,44,13,362.5,34.8,28.9,31.1,14.0,78,HIGH
72.5,10.9,11.9,27.7,10.2,17.7,26,2.8,0,3,69.4,-21.3,15.1,16.4,38.5,10,LOW
521.1,214.7,132.3,35.0,11.8,1.7,113,4.6,75,23,484.0,27.0,41.2,25.4,2.6,83,CRITICAL
242.1,63.2,47.3,23.5,50.7,57.2,48,5.0,0,7,264.1,16.0,26.1,19.6,44.6,43,MODERATE
466.2,212.0,167.4,55.6,0.0,13.0,90,5.2,75,31,410.7,22.9,45.5,35.9,2.8,81,CRITICAL
198.4,68.3,40.1,51.4,12.4,0.0,34,5.8,26,6,195.8,-1.4,34.4,20.2,6.2,47,MODERATE
145.4,40.5,11.0,6.8,30.2,21.0,22,6.6,7,5,148.0,6.8,27.8,7.6,35.3,20,LOW
379.2,193.5,91.2,78.9,8.3,29.4,76,5.0,105,8,333.2,37.0,51.0,24.0,9.9,77,HIGH
516.5,224.5,82.3,159.2,6.6,7.5,69,7.5,134,23,537.4,16.1,43.5,15.9,2.7,81,CRITICAL
424.4,154.6,50.8,87.6,23.9,29.4,74,5.7,110,18,411.4,15.8,36.4,12.0,12.6,62,HIGH
400.9,125.5,77.5,50.2,0.0,4.4,61,6.6,82,23,388.7,21.1,31.3,19.3,1.1,69,HIGH
116.2,38.0,10.4,15.5,52.7,18.7,14,8.3,3,6,111.8,7.3,32.7,9.0,61.5,18,LOW
357.9,144.0,41.8,90.2,32.4,26.7,64,5.6,72,36,331.3,41.6,40.2,11.7,16.5,70,HIGH
334.6,145.3,53.2,29.8,15.6,27.3,86,3.9,110,36,315.1,-8.3,43.4,15.9,12.8,62,HIGH
397.7,164.1,41.9,71.4,8.6,13.3,78,5.1,84,22,422.5,1.5,41.3,10.5,5.5,74,HIGH
344.6,190.3,60.1,55.5,25.0,17.2,49,7.0,101,13,303.2,38.4,55.2,17.4,12.3,73,HIGH
56.3,4.6,10.4,12.6,40.8,7.8,13,4.3,0,1,58.2,-15.6,8.1,18.4,86.3,6,LOW
326.5,125.0,112.8,130.9,8.9,11.3,85,3.8,75,26,348.1,37.7,38.3,34.5,6.2,65,HIGH
347.7,175.2,37.6,82.8,30.8,3.3,100,3.5,88,20,352.6,-0.2,50.4,10.8,9.8,62,HIGH
212.0,53.0,49.0,43.8,16.9,11.2,24,8.8,15,20,233.0,8.2,25.0,23.1,13.3,39,MODERATE
229.3,65.6,11.4,62.6,63.7,33.4,55,4.2,43,5,199.1,-28.4,28.6,5.0,42.3,54,MODERATE
542.8,234.7,115.6,129.0,23.2,0.0,78,7.0,148,35,547.5,34.6,43.2,21.3,4.3,97,CRITICAL
74.2,17.3,6.8,7.2,56.9,36.0,35,2.1,0,0,68.1,0.9,23.4,9.2,125.1,10,LOW
177.9,62.2,40.4,29.1,16.8,23.0,51,3.5,29,5,188.0,16.7,34.9,22.7,22.4,32,MODERATE
490.5,159.6,101.6,111.2,12.3,13.0,65,7.5,101,18,425.6,59.3,32.5,20.7,5.2,86,CRITICAL
329.0,100.1,26.8,86.3,37.4,14.0,59,5.6,78,13,265.5,24.0,30.4,8.1,15.6,71,HIGH
227.8,77.5,44.6,23.0,35.5,5.1,39,5.8,13,14,244.0,11.0,34.0,19.6,17.8,57,MODERATE
183.7,45.3,33.0,53.7,32.5,13.9,35,5.2,8,10,206.6,24.4,24.7,17.9,25.2,45,MODERATE
263.4,76.1,24.0,53.1,7.3,40.8,24,11.0,19,13,298.5,23.7,28.9,9.1,18.3,48,MODERATE
81.0,21.3,11.6,12.5,43.4,25.5,22,3.7,0,9,75.9,-3.2,26.2,14.3,85.1,17,LOW
353.5,97.9,63.6,42.1,12.3,19.4,45,7.9,48,25,345.2,-13.1,27.7,18.0,9.0,73,HIGH
253.0,47.3,47.1,21.4,51.1,28.7,53,4.8,1,17,271.8,4.9,18.7,18.6,31.5,52,MODERATE
131.3,24.1,0.0,30.7,16.2,28.4,20,6.6,1,0,118.4,2.0,18.3,0.0,33.9,16,LOW
107.6,31.3,0.0,18.5,5.0,30.8,26,4.1,0,0,98.9,-9.2,29.1,0.0,33.3,11,LOW
305.0,129.5,99.0,79.3,29.1,19.7,88,3.5,44,33,303.0,43.8,42.4,32.5,16.0,65,HIGH
405.8,113.7,69.2,45.7,2.6,15.1,53,7.7,51,40,412.9,27.3,28.0,17.0,4.4,75,HIGH
176.9,45.8,17.2,39.3,59.3,26.2,56,3.2,28,20,193.3,-45.4,25.9,9.7,48.3,43,MODERATE
80.3,29.0,6.9,7.7,5.0,34.7,16,5.0,0,5,80.2,-15.1,36.1,8.6,49.4,6,LOW
224.5,64.2,51.3,16.0,20.0,23.2,58,3.9,21,15,239.6,-5.6,28.6,22.9,19.2,47,MODERATE
430.0,210.7,189.2,125.9,10.9,14.0,105,4.1,97,32,375.6,-0.4,49.0,44.0,5.8,91,CRITICAL
513.1,264.4,114.2,169.2,10.9,16.5,78,6.6,120,23,460.8,37.7,51.5,22.2,5.4,83,CRITICAL
234.7,90.2,25.4,22.3,40.4,3.3,26,9.0,9,8,213.3,-19.1,38.4,10.8,18.6,58,MODERATE
486.8,273.0,98.6,120.5,2.1,11.6,68,7.2,121,31,465.4,17.1,56.1,20.3,2.8,88,CRITICAL
372.9,165.6,24.8,39.1,13.9,24.4,47,7.9,61,18,322.1,35.4,44.4,6.6,10.3,74,HIGH
357.2,160.9,86.0,74.8,0.0,23.4,69,5.2,46,5,355.4,51.9,45.0,24.1,6.5,75,HIGH
136.9,16.3,13.3,7.2,37.6,11.2,17,8.1,9,18,138.8,-3.0,11.9,9.7,35.7,15,LOW
177.2,67.6,62.0,60.4,53.0,16.6,40,4.4,9,6,185.1,-11.7,38.2,35.0,39.3,42,MODERATE
259.0,61.1,12.2,31.6,15.9,30.4,31,8.4,25,6,275.5,-33.2,23.6,4.7,17.9,58,MODERATE
105.9,16.1,11.6,21.5,17.5,28.0,34,3.1,2,1,104.6,-1.8,15.2,10.9,43.0,24,LOW
202.5,61.8,39.9,33.4,0.0,42.9,63,3.2,14,3,225.6,2.5,30.5,19.7,21.2,43,MODERATE
228.0,102.2,31.2,39.9,39.2,20.1,63,3.6,24,9,259.4,-4.7,44.8,13.7,26.0,39,MODERATE
294.6,123.2,78.7,38.9,12.1,0.0,77,3.8,51,9,258.0,-10.5,41.8,26.7,4.1,69,HIGH
436.7,203.9,135.5,76.4,7.5,14.5,133,3.3,140,29,450.9,15.5,46.7,31.0,5.0,93,CRITICAL
207.0,46.1,56.1,10.0,25.1,24.4,42,4.9,24,16,185.6,4.4,22.3,27.1,23.9,37,MODERATE
317.8,190.7,104.2,38.6,29.6,0.0,82,3.9,51,23,256.5,-24.4,60.0,32.8,9.3,76,HIGH
245.3,87.7,42.7,55.2,36.3,0.0,43,5.7,8,13,256.2,-15.6,35.8,17.4,14.8,42,MODERATE
351.0,112.9,33.0,36.7,21.7,17.9,49,7.2,57,6,291.9,31.0,32.2,9.4,11.3,62,HIGH
183.4,59.7,35.8,58.3,16.4,5.3,50,3.7,3,22,179.2,2.2,32.6,19.5,11.8,39,MODERATE
379.9,181.6,63.8,98.0,0.0,31.3,65,5.8,67,16,306.6,48.7,47.8,16.8,8.2,63,HIGH
359.4,130.3,36.7,66.3,22.2,20.5,83,4.3,91,23,387.5,29.4,36.2,10.2,11.9,71,HIGH
293.6,148.0,117.5,78.6,10.0,17.2,62,4.7,41,28,277.0,30.9,50.4,40.0,9.3,65,HIGH
532.7,284.8,40.0,134.9,20.7,18.1,87,6.1,152,52,518.1,38.0,53.5,7.5,7.3,95,CRITICAL
89.5,21.7,18.1,29.8,37.9,13.0,18,5.0,7,6,88.8,5.9,24.2,20.2,56.9,24,LOW
359.5,160.1,143.8,39.7,31.8,29.8,75,4.8,51,36,371.0,-30.2,44.5,40.0,17.1,68,HIGH
392.5,158.3,84.4,63.9,38.9,24.4,69,5.7,62,29,373.9,4.7,40.3,21.5,16.1,66,HIGH
97.2,18.6,21.6,17.4,5.0,5.0,25,3.9,4,3,87.6,-1.5,19.1,22.2,10.3,7,LOW
342.7,168.6,85.2,121.6,12.2,15.8,62,5.5,66,45,349.4,18.7,49.2,24.9,8.2,79,HIGH
231.7,58.7,60.1,28.6,32.5,13.4,47,4.9,21,10,250.8,26.4,25.3,25.9,19.8,37,MODERATE
198.8,55.4,24.3,44.5,0.0,8.5,34,5.8,36,5,212.7,8.2,27.9,12.2,4.3,59,MODERATE
77.4,31.0,1.8,18.9,21.3,5.9,19,4.1,20,3,72.8,-3.7,40.0,2.3,35.2,24,LOW
159.6,40.8,31.6,63.8,35.6,25.3,41,3.9,13,7,165.0,12.7,25.6,19.8,38.1,38,MODERATE
184.6,68.0,38.3,57.7,33.9,5.5,59,3.1,37,1,190.4,11.0,36.8,20.8,21.3,33,MODERATE
160.0,31.2,17.1,27.4,35.6,18.3,14,11.4,0,7,165.6,17.0,19.5,10.7,33.7,23,LOW
84.3,14.9,13.3,9.3,24.5,15.7,15,5.6,9,0,85.2,-10.7,17.6,15.7,47.6,23,LOW
517.5,258.1,98.8,128.1,2.9,0.9,98,5.3,144,10,444.1,15.5,49.9,19.1,0.7,83,CRITICAL
335.8,141.6,57.0,76.7,19.1,20.3,82,4.1,76,29,352.5,-0.7,42.2,17.0,11.7,66,HIGH
601.2,288.2,95.5,127.2,11.2,19.1,114,5.3,96,36,605.5,48.1,47.9,15.9,5.0,84,CRITICAL
207.7,31.8,50.5,10.0,70.7,47.5,38,5.5,22,14,189.3,-5.6,15.3,24.3,56.9,57,MODERATE
150.0,56.6,52.5,36.5,18.9,59.2,63,2.4,27,21,169.9,-35.1,37.7,35.0,52.1,36,MODERATE
430.0,301.0,58.6,127.6,0.0,0.0,115,3.7,160,35,399.3,46.5,70.0,13.6,0.0,95,CRITICAL
